res_stname,res_state,res_puma,place_name,pop,real_wage_high_skill,real_wage_low_skill,nominal_wage_everyone,nominal_wage_high_skill,nominal_wage_low_skill,n_move_in_high_skill,n_move_in_low_skill,n_move_out_high_skill,n_move_out_low_skill,net_mig_low_skill,net_mig_high_skill
Oregon,41,100,"Umatilla, Union, Baker & Wallowa Counties",29222,71664.05203938116,47648.84148942654,62085.76835312822,82367.34378139442,55934.18075446401,808,3066,935,3027,1.334610909588666,-4.346040654301554
North Dakota,38,400,Northeast North Dakota,29198,84555.35315752949,53484.548305768454,72106.0314778749,94903.41443442054,61062.92644883689,818,2513,1173,2615,-3.493389958216316,-12.15836701143914
Missouri,29,2700,"Taney, Barry, Stone & McDonald Counties",29197,72868.47563176895,41448.46860599078,55542.858893171804,82494.65027075812,48662.07897465438,803,3125,873,2604,17.844299071822448,-2.397506593143131
Texas,48,2900,Concho Valley COG,29135,86474.2503894755,49944.98980276399,68375.36131122177,96563.0006924009,57450.90185160338,1736,2576,1547,2593,-0.5834906469881586,6.487043075338939
Florida,12,1500,Charlotte County,29129,78007.81931773106,45858.37332167614,63460.735834718595,89078.70468068226,55394.42727783676,1036,3510,1077,2451,36.35552198839645,-1.4075320127707782
Iowa,19,1200,"Marshall, Benton, Poweshiek, Tama & Iowa Counties",29117,93820.33599557172,59355.69156204866,75704.49373072971,102601.375612842,66257.26652594157,609,1728,672,1783,-1.8889308651303363,-2.1636844455129305
Missouri,29,2200,"Cape Girardeau, Scott & Bollinger Counties",28982,79402.95980684563,49810.17689269256,66794.9829967163,88862.91450078115,56565.86477946017,923,2476,1077,2275,6.9353391760403005,-5.313642950797046
Ohio,39,3500,Belmont & Jefferson Counties,28971,87704.16365184082,55921.60990013959,68632.1281886388,95794.49138114492,61779.55948673897,457,2374,555,2260,3.9349694522108316,-3.382693037865452
Michigan,26,300,Northeast Lower Peninsula,28940,68668.7769403137,46843.80728380569,57812.76752346697,76812.18129965369,52599.053943764324,621,2445,369,2707,-9.053213545266068,8.707671043538355
Indiana,18,3100,"Dearborn, Franklin, Ripley, Switzerland & Ohio Counties",28919,100922.8240248227,57285.90574107583,76272.20743812037,111158.91241134751,65483.09650710095,389,2211,451,1991,7.607455306200076,-2.1439192226563852
Pennsylvania,42,3900,Fayette County,28903,78552.11282952549,51435.85006740361,64182.59942232309,86510.65043936731,57331.87899703424,338,1743,780,1807,-2.2143030135280073,-15.292530187177801
Illinois,17,2400,LaSalle County,28895,96079.83593591563,56716.84264406407,73223.16978354979,105832.51673088623,64373.11255435082,445,2158,738,2454,-10.243986848935801,-10.14016265789929
Nebraska,31,300,Central Nebraska,28893,83528.9655111111,50697.08299440023,66323.78946436476,92696.85724444444,57579.403595638076,638,2390,628,2647,-8.894888035164227,0.3461045928079466
Wisconsin,55,1300,"Marinette, Oconto, Door & Florence Counties",28852,85506.83207207207,52591.107359800415,68199.68150742038,95086.94432432433,60106.37916259898,595,1773,680,1816,-1.4903646194371274,-2.9460695965617636
Washington,53,10800,Grant & Kittitas Counties,28833,78710.6554281861,53863.78948913682,70872.9596406228,91403.85569790965,62926.898740784236,824,3138,970,2642,17.202511011687996,-5.06364235424687
Illinois,17,800,South & Southeast Illinois,28812,80124.64396923654,50748.96671629094,62679.842122705995,86763.16938660663,55853.58639940451,345,1814,418,2096,-9.787588504789671,-2.533666527835624
North Carolina,37,400,"Granville, Person & Caswell Counties",28740,85381.53303002729,47635.514934677725,64012.22483501796,96443.40345768881,54351.61191521656,485,1828,560,1925,-3.3750869867780096,-2.6096033402922756
Indiana,18,2100,"Morgan, Putnam & Brown Counties",28739,96201.54738360115,58240.30727358324,75318.73813338215,106946.97507210547,66284.22615194492,405,3412,641,2434,34.03041163575629,-8.211837572636487
Wisconsin,55,600,"Oneida, Lincoln, Vilas, Langlade & Forest Counties",28696,84148.25420845272,49468.2765328874,65864.38241795613,94667.9306948424,56898.99704570792,822,1776,830,1744,1.115137998327293,-0.2787844995818233
Montana,30,100,Northwest Montana,28651,86389.03786496351,41758.5144423803,65587.9768731462,100165.27782846715,51961.780967219995,1164,1653,784,1787,-4.6769746256675155,13.263062371295941
Tennessee,47,200,Land Between the Lakes,28640,68773.28452924098,41716.60200659852,53729.82814980052,77416.28121111573,47552.3130510033,571,1865,824,2069,-7.122905027932961,-8.833798882681565
Minnesota,27,2600,"Winona, Wabasha, Fillmore & Houston Counties",28589,85060.00044313146,55225.579195586404,73020.6347399162,94920.60295420975,64225.310256866585,777,1648,862,1675,-0.9444191822029452,-2.9731714995277905
North Carolina,37,5200,"Hoke, Richmond & Scotland Counties",28555,65749.51585747846,41608.69950909616,53725.47179235606,73558.17678151919,47874.73791510251,815,2322,897,2098,7.844510593591315,-2.8716511994396776
Ohio,39,2700,"Logan, Champaign & Hardin Counties",28545,76581.21243523316,55766.849003516996,67425.10109717869,84252.9762521589,62856.12584994138,553,2679,733,2888,-7.321772639691715,-6.305832895428271
Kentucky,21,2100,Bluegrass Area Development District,28515,104560.29485966572,46323.71635194858,72185.47922541831,115820.09287291075,53655.231485201555,1002,2681,979,2577,3.647203226372085,0.8065930212169033
North Carolina,37,4400,"Carteret, Beaufort & Pamlico Counties",28494,81099.47991711827,46171.00709475709,64785.930498559326,93295.48230793752,54031.425444925444,1014,1759,940,1875,-4.071032498069769,2.597037972906577
New Jersey,34,1700,Warren County,28393,118477.05576859866,70595.11446880034,102703.5969836794,133118.9113618933,83262.41942713075,968,1655,884,1480,6.1634910013031385,2.958475680625506
North Carolina,37,2100,Burke & McDowell Counties,28387,92497.51613924051,39994.04312396523,57323.631751703506,102476.20147679326,46250.412562086094,660,1567,604,1488,2.7829640328319303,1.9727339979568113
Ohio,39,3700,Muskingum & Perry Counties,28386,82500.03090507726,50842.89827255278,64313.66516813523,91100.82759381899,57463.38596590268,643,2315,690,2494,-6.305925456210808,-1.6557457901782568
Tennessee,47,3100,"Tipton, Fayette & Lauderdale Counties",28355,105582.12301966024,57307.734519651865,76790.16990291262,117066.55945791182,65092.84716447697,425,2292,549,1811,16.963498501146184,-4.373126432727914
Texas,48,2400,Parker County,28337,129524.16023856858,70103.81871990369,100915.89771969596,143772.11451292248,79290.01785714286,913,2188,769,1970,7.693122066556093,5.081695310018704
New York,36,600,Oswego County,28292,93724.20810556079,55985.116067538125,70874.46849778153,101169.18397737983,62121.01176470588,304,1895,477,1951,-1.9793581224374381,-6.114802771101371
New York,36,2500,Cattaraugus & Allegany Counties,28221,84775.02980935875,50619.39573566789,64725.77580404686,91813.07487001733,55898.11606890709,509,1615,851,1771,-5.527798447964282,-12.118635058998619
Missouri,29,200,"Buchanan, Andrew & DeKalb Counties",28182,82408.17412314887,56129.51386285788,71604.66415387427,91784.83663289166,63238.10263038842,913,2124,1021,2236,-3.974167908594138,-3.832233340430062
Kansas,20,100,Northwest Kansas,28149,67451.78278459821,51632.466717409356,63333.99676225717,74942.91782924107,57576.12614171049,1424,2071,881,2153,-2.9130697360474618,19.29020569114356
Ohio,39,4400,Miami County,28116,101303.55794979079,57883.049805699484,76363.44604352127,111453.80104602511,65499.98121761658,793,3268,810,3025,8.6427656850192065,-0.6046379285815906
Ohio,39,2e3,Wayne County,28086,83752.46522299146,54716.99395817681,70848.78533110941,92788.31315408146,62317.204608064116,795,2265,724,2119,5.198319447411522,2.5279498682617674
Ohio,39,5100,Scioto & Lawrence Counties,28074,89667.28764436697,54421.293909671534,68227.29229378531,97758.46306384834,60499.27320939781,564,2208,975,2202,0.21372088053002777,-14.639880316306904
Ohio,39,2200,Richland County,28060,73476.58727665423,47270.92821673267,60283.44495762308,81642.5436874141,53445.68709535483,711,2989,648,2710,9.942979330007127,2.2451888809693514
Missouri,29,300,Northeast Missouri,28029,76795.6072412436,47172.60349187237,60725.186335976396,84815.6489571035,53354.46201083685,650,2447,775,2465,-0.6421920154126084,-4.459666773698669
Indiana,18,3600,Clark County,28023,82097.10065297021,57669.03821376281,72248.82307099426,90837.78515687211,65413.09288433382,714,1876,526,1553,11.526246297684045,6.708774934874924
Virginia,51,51095,Virginia's Region 2000,28019,99131.57865927828,56426.36851015801,80017.15505204095,111308.13393701852,65499.8517682468,566,1915,605,1586,11.742032192440844,-1.3919126307148721
Texas,48,400,South Plains Association of Governments,27998,84401.4199614272,49797.67343283582,61975.81069958848,91781.15911282545,54594.760835820896,401,3e3,633,3066,-2.3573112365168942,-8.286306164726051
West Virginia,54,100,"Ohio, Marshall, Hancock & Brooke Counties",27864,83696.9382618672,47932.45330596237,64948.74523441525,91379.63602466657,53655.001654513144,682,1672,747,1471,7.213608957795004,-2.332759115704852
Utah,49,13001,Southeast Utah & Uintah Basin Region,27835,86161.12118187263,61870.98312164832,78591.03414891745,101397.94869235376,72142.27123906295,862,1676,596,1977,-10.813723729118017,9.556313993174061
New Mexico,35,1200,Far Southeast New Mexico,27787,88863.32431715725,64417.419831223626,76479.15093924597,99114.96526120392,71977.05938818565,696,1953,751,1656,10.688451434123872,-1.9793428581710872
Nebraska,31,400,Southwest Nebraska,27785,74102.46544131725,54545.67990563599,66199.76424257067,83000.4805667241,60528.219428645294,1118,2888,884,2200,24.761561993881593,8.42181032931438
Arkansas,5,1200,Saline County,27655,95678.41402325248,59994.01807458143,79260.39661315153,105727.375915028,67566.11421867073,1056,1537,821,1506,1.1209546194178268,8.497559211715783
Illinois,17,1500,Macon County,27632,104535.19750128359,50862.81873338333,72783.61193447738,112635.74379599521,56909.59145136001,766,2841,732,2781,2.1713954834973945,1.2304574406485234
Illinois,17,300,"Adams, Pike, Brown, Schuyler & Mason Counties",27607,84167.65531159187,51553.67971617323,66959.83843492148,92454.01598320955,57300.495656961095,629,1658,788,1990,-12.025935451153693,-5.759408845582642
Missouri,29,1200,"Lawrence, Henry, Vernon, Cedar, Barton, St. Clair & Dade Counties",27583,76368.05235204856,43231.08974503293,56452.77296693476,83994.7526555387,49301.81037879214,446,2134,421,2202,-2.465286589566037,0.906355363811043
Indiana,18,3e3,"Jefferson, Jennings, Decatur & Scott Counties",27541,93200.05610713462,52451.953827940015,67590.50849608048,102784.00946663588,58997.48489119405,651,1789,860,2172,-13.90653934134563,-7.588685959115501
Louisiana,22,1900,South Central Planning & Development Commission 1,27505,110516.63440134907,64757.48030320432,85359.18552947225,121075.14536256324,73196.80802802343,364,1545,606,1646,-3.6720596255226323,-8.798400290856208
Alabama,1,2300,"Coffee, Covington, Butler & Crenshaw Counties",27499,81430.97049280065,46568.67141745015,61411.34909847434,90509.92151693368,52818.91478531648,749,2194,854,2072,4.436524964544165,-3.818320666206044
Georgia,13,2400,Atlanta Regional Commission,27483,115622.95487945838,68198.98868370679,109258.00090506359,130952.32760898283,79671.05292196825,1725,1470,1555,1740,-9.824254993996288,6.185642033256922
New York,36,1500,Madison & Cortland Counties,27471,88053.78856505186,59239.11862149054,76772.86161035227,96998.66824209006,66248.92082792541,843,1678,885,1809,-4.76866513778166,-1.528885006006334
Kentucky,21,2700,Buffalo Trace & Gateway Area Development Districts,27342,74855.15852534563,51051.49890497627,63473.553583680194,83321.83410138248,56923.06557975423,668,1986,758,2067,-2.9624753127057275,-3.291639236339697
Kentucky,21,1500,Green River Area Development District,27289,89205.28279242732,54568.03299441786,72177.36514978057,98587.8187964841,61794.308014354065,758,2168,862,2537,-13.521931913958005,-3.8110594012239365
Texas,48,5600,Golden Crescent Regional Planning Commission,27281,96604.88311688312,60195.459866666664,77441.62309313529,106981.71590909091,67736.71793333333,943,2688,905,2817,-4.728565668413914,1.392910817052161
North Carolina,37,3700,Moore & Montgomery Counties,27274,97514.0336350975,44298.13293009829,71765.80045101017,111597.07493036211,52108.87896075332,1482,1489,1100,1474,0.5499743345310553,14.006013052724207
North Carolina,37,100,Boone High Country,27240,74047.30865650969,40240.9804012142,60156.69616519174,86001.9379501385,47842.94100567507,971,1272,1062,1561,-10.609397944199706,-3.340675477239354
Oklahoma,40,500,Panhandle & Northwest Oklahoma,27208,82378.9628318584,57537.40679359858,70691.40225546391,90295.01911504424,63685.23897779746,484,1849,789,2627,-28.59453102028815,-11.209938253454867
Nebraska,31,701,"Dodge, Cass, Saunders & Washington Counties",27198,95970.83235927406,60031.09898858744,79724.30773598296,107087.13626576438,67565.9594068202,609,2780,590,2084,25.59011692036179,0.6985807779983823
Minnesota,27,200,"Beltrami, Becker, Hubbard, Clearwater, Mahnomen & Lake of the Woods Counties",27161,77859.62525987526,49311.44761413933,65499.232741971704,89264.97591822591,57182.015157945796,987,1512,860,1537,-0.9204373918486065,4.675821950590921
Louisiana,22,2e3,South Central Planning & Development Commission 2,27070,94082.80612896361,57697.24104440654,73016.87351346624,105032.41625877847,64738.60160677929,429,1551,557,1661,-4.063538973032878,-4.728481714074621
Texas,48,2200,North Central Texas COG,27032,89182.00956937799,55979.71026828272,74840.85774957052,100386.76794258373,63934.35789186981,675,2136,992,2273,-5.068067475584493,-11.726842261023972
Georgia,13,1300,Heart of Georgia Altamaha Regional Commission,26995,89656.9259351621,43948.614359092746,58421.11224633266,97504.53815461346,49376.00704103422,672,2052,820,2114,-2.29672161511391,-5.4824967586590105
Texas,48,6e3,Alamo Area COG,26947,102262.42162403332,53810.031930439865,81082.2862322391,118050.38355145746,62919.67580008768,938,2398,1068,2133,9.834118825843323,-4.824284707017479
Wisconsin,55,1301,Manitowoc & Kewaunee Counties,26947,91411.85835115692,58907.71450751798,73539.85348312694,100288.18043943224,66045.48403791676,397,1215,386,1450,-8.720822354993135,0.40820870597840203
Missouri,29,2100,"St. Francois, Washington, Perry & Ste. Genevieve Counties",26933,83357.47624538746,51762.76750944493,64971.71900097489,91345.5516605166,58324.99197907585,626,2352,473,1941,15.260089852597186,5.680763375784354
Pennsylvania,42,1e3,Northumberland & Montour Counties,26928,86787.8375741343,52388.26502862595,67772.51929984087,95333.71092404821,59181.01473043893,810,1567,1009,1547,0.7427213309566251,-7.390077243018419
Georgia,13,3900,Northeast Georgia Regional Commission,26894,96212.38156647069,54726.40752826011,74041.55489190997,107675.09880523421,63707.69653886493,548,1777,607,1527,9.295753699709973,-2.1937978731315537
Idaho,16,1e3,"Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties",26893,56684.910548686246,47849.76222731031,59487.71783338916,69893.0709041731,56062.2832792724,694,2118,798,2384,-9.89104971553936,-3.8671773323913285
Tennessee,47,2900,"Henderson, Hardeman, McNairy, Hardin, Haywood & Decatur Counties",26837,74527.02648698885,41764.61201629328,54005.898832854284,82246.2969330855,47491.44533176118,238,1479,370,1788,-11.513954614897344,-4.918582553936729
Ohio,39,2100,Huron & Ashland Counties,26820,82212.22219482121,56228.211393704376,68162.60251956833,90790.21726263872,62930.22468065693,294,2321,562,2052,10.029828486204325,-9.99254287844892
Minnesota,27,2e3,"Brown, Lyon, Redwood, Chippewa, Yellow Medicine, Lac qui Parle & Lincoln Counties",26801,83843.60613207547,53030.89888226985,67932.86666666667,92011.23240203194,59782.03746238408,617,1750,749,1890,-5.223685683370023,-4.925189358606022
Tennessee,47,600,"Warren, Macon, Smith, DeKalb, Cannon & Trousdale Counties",26777,73929.098020044,44067.07273336685,56982.29101491452,83627.15619652897,50893.014245014245,239,2185,241,2120,2.427456399148523,-0.07469096612764686
Ohio,39,2900,"Holmes, Guernsey & Coshocton Counties",26684,79140.37353549276,48756.185907535175,60274.61917499648,88040.35251550654,55897.145488129514,400,2099,437,2439,-12.741717883375806,-1.3865987108379554
Louisiana,22,500,North Delta Regional Planning & Development District 2,26623,85117.22809340394,44057.811639386855,56713.92465489978,92605.28839672604,48966.83580150689,250,1102,390,1482,-14.273372647710627,-5.258610975472336
Michigan,26,900,Allegan County,26541,95117.10238878311,58192.226764122,75742.8365625,104724.39622641509,65670.85977260422,415,1500,718,1508,-0.30142044384160355,-11.416299310500735
Florida,12,6100,Indian River County,26536,99850.9299847793,45242.52167083185,73319.96068043742,112923.34216133942,54741.29475187433,975,2415,703,1868,20.613506180283387,10.250226107928851
Washington,53,11300,Grays Harbor & Mason Counties,26509,85686.8299651568,49830.89989714424,66982.47616761868,97174.58397212543,59118.42582284608,733,2039,681,2223,-6.94103889245162,1.9615979478667622
Alabama,1,1800,"Chilton, Tallapoosa, Chambers & Coosa Counties",26441,81003.83259293898,52404.83741383409,64680.55067519545,89808.94832826748,58293.92381744711,622,1911,544,2259,-13.161378162701865,2.949964070950418
Ohio,39,3e3,Tuscarawas & Harrison Counties,26415,89885.09498207885,55474.90105943617,69251.39688546064,98644.7928827445,62379.390854132995,437,2385,665,2315,2.6500094643195156,-8.631459398069278
Indiana,18,2600,"Wayne, Fayette, Rush & Union Counties",26388,90374.57842931937,47920.55386588494,64283.48678424512,98832.07958115183,54208.39636008306,698,2055,472,2014,1.5537365469152644,8.564499014703653
Iowa,19,2300,"Des Moines, Lee, Henry & Louisa Counties",26320,76658.92811973019,55936.395112759106,66981.04071715027,84301.79321247892,61986.22886146739,492,2298,412,1923,14.24772036474164,3.0395136778115504
Indiana,18,300,LaPorte County,26311,89894.7779812314,52642.89306718945,67872.18988774644,99598.05928130007,59637.75019307313,544,2153,613,1799,13.45444870966516,-2.6224772908669376
Texas,48,1400,Kaufman County,26284,95770.39928865593,66730.01459758022,83116.66428223845,106237.5713216024,74995.15682535508,846,2074,677,2137,-2.3968954497032415,6.429767158727743
North Carolina,37,700,Northeast Albemarle Sound Region,26236,78014.61681514476,48041.19846172481,64216.560898962,90081.11202672606,57183.38293362403,611,2030,547,2046,-0.6098490623570666,2.4393962494282664
Georgia,13,3500,Georgia Mountains Regional Commission,26230,79251.3754197448,43845.16865231173,57969.241818581155,88898.6635325722,50418.59547491529,226,1581,218,1440,5.375524208921083,0.30499428135722456
North Carolina,37,2e3,Caldwell & Alexander Counties,26204,89691.63654618475,47985.10775234434,62783.89405758049,100104.02008032128,54123.903255868136,404,2333,516,1798,20.416730270187756,-4.274156617310334
Kansas,20,1e3,Central Kansas,26169,80786.77276064611,51185.16687513029,65870.43721961792,88828.66611600587,57179.14189423945,758,2389,632,2551,-6.190530780694715,4.814857273873668
Georgia,13,4200,Central Savannah River Area Regional Commission,26156,76921.13179650239,42678.56188648204,53835.96782039289,84870.53640699523,48483.41952289553,214,1965,363,2234,-10.284447163174798,-5.696589692613549
Wisconsin,55,5e4,Walworth County,26116,97683.32237410072,58942.51590640685,82528.06644550688,109565.0525179856,68658.34005019191,946,1938,922,1812,4.8246285801807325,0.9189768724153775
North Carolina,37,3900,Sampson & Duplin Counties,26094,77393.88092061374,42556.78265019652,53681.71583044983,85755.76150767178,48282.61482313307,247,2429,396,2214,8.23944201732199,-5.710124932934774
Mississippi,28,1500,East Central Region,26084,80101.94958324863,42887.10756710639,58329.58776542965,88861.93657247408,48472.75086959375,1071,1977,808,2072,-3.642079435669376,10.08280938506364
North Carolina,37,4800,Brunswick County,26066,83323.88036863154,45243.29269070047,66026.28022143936,96935.81098939315,53436.10305262412,811,2364,661,2360,0.15345661014348194,5.754622880380572
Alabama,1,1100,Calhoun County,26046,77683.43652069104,49287.81205408711,63306.202335618174,85535.94314985938,55787.03064483251,727,2519,743,2362,6.0277969745834294,-0.6142977808492667
Illinois,17,700,"Clark, Jasper, Crawford, Lawrence, Richland, Clay & Wayne Counties",26027,81555.52741151978,52291.58207753365,63919.744714173845,88957.1723340273,57694.22995513632,281,1756,387,1894,-5.302186191262919,-4.072693741114996
Oklahoma,40,400,Southwest Oklahoma,25999,73385.1707783515,53418.144684420215,65497.30907043407,81535.14744693058,59635.71286782694,688,2134,1048,2593,-17.654525174045155,-13.846686411015808
Kentucky,21,2800,FIVCO Area Development District,25987,89079.33889614022,51244.43086838084,67473.07847555599,97397.2218907328,56810.45266095276,514,2124,569,2366,-9.312348481933274,-2.116442836803017
California,6,1500,"Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",25980,68369.62649192604,44017.406988386065,59913.09192417554,80774.0552305172,53963.35916433053,1110,2177,838,2600,-16.28175519630485,10.469591993841416
Washington,53,10300,Chelan & Douglas Counties,25964,87703.67911646586,50529.90314793357,71486.59076728088,103616.18634538153,61186.25692030385,783,1820,719,2128,-11.862578955476813,2.4649514712679093
Illinois,17,2300,Kankakee County,25954,97380.054987459,57706.16761523548,76287.13598148499,108004.28535597144,66005.69341422227,530,1940,660,1652,11.096555444247516,-5.008861832472837
Georgia,13,2900,Northwest Georgia Regional Commission,25919,95910.00511557408,54728.6029366306,76160.27379514766,107708.01117847669,63292.502704791346,603,3377,971,2750,24.190748099849532,-14.198078629576758
Kentucky,21,2200,Bluegrass Area Development District,25916,80977.5298013245,48270.99194592844,67358.46544715448,90297.9990539262,55582.318277480976,1048,2586,1189,2397,7.2927920975459175,-5.4406544219787
Texas,48,1100,Ark-Tex COG,25903,93928.8240033927,47133.10827794562,64445.89955797987,103027.6147158609,53451.85915407855,491,1578,555,2013,-16.793421611396365,-2.4707562830560166
Kansas,20,1400,East Central Kansas,25894,89715.95489243581,54130.62403333333,71624.01126950492,99263.08362248438,61003.23706666667,341,1863,584,2342,-18.49849385958137,-9.384413377616436
Illinois,17,2700,Stephenson & Ogle Counties,25854,86728.50786749483,56995.04503847174,71469.88224655883,95076.39482401656,63906.904284956225,627,2260,653,2408,-5.7244526959077895,-1.0056470952270442
Arizona,4,300,Navajo & Apache Counties,25841,75175.44304607509,41581.592029580934,55782.21717294846,83382.15379692832,47603.94128057645,592,2026,583,2131,-4.063310243411633,0.3482837351495685
Utah,49,21001,Southwest & South Central Utah,25769,66723.00707034083,52267.7102666762,65747.1498743783,77100.38361131254,61269.81825981268,968,2310,930,2058,9.779192052466142,1.4746400714036245
Illinois,17,2601,DeKalb County,25743,93821.45689404935,59937.99950499505,82459.12610410532,103984.76444121916,69110.9442894429,1336,2609,1405,2392,8.429475974051199,-2.6803402866798742
Tennessee,47,700,"Putnam, Overton, Jackson, Clay & Pickett Counties",25722,73573.60525818044,43045.55839672697,58231.3226469183,83248.46567051258,49776.06245605063,579,1685,639,1889,-7.930954047119197,-2.332633543270352
Pennsylvania,42,1400,Mercer County,25686,90453.01489814534,49383.80308671224,69079.3454639127,99156.60869565218,55686.78893928112,687,1513,776,1359,5.9954839212022115,-3.4649225258895897
California,6,1100,"Colusa, Glenn, Tehama & Trinity Counties",25659,80834.14241659657,44137.48985384708,61350.68640993789,93975.85870479395,54322.42275637154,421,2487,394,2232,9.93803343855957,1.052262364082778
New York,36,1e3,Genesee & Orleans Counties,25654,89072.74909274194,55747.56682698392,70334.19964357962,96450.22318548388,62136.789393747626,416,1922,581,1973,-1.987994074998051,-6.431745536758401
Ohio,39,2500,Allen County,25653,87933.68110599078,52224.107174251134,67154.72748183386,95945.96797235023,58705.61099465819,901,2434,622,2567,-5.184578801699606,10.875920944918724
Idaho,16,1200,Bonneville County,25604,94585.82885017422,53542.401504387795,78133.8985893417,104737.818815331,62180.44036773924,1012,2291,838,2323,-1.2498047180128105,6.795813154194657
Indiana,18,2e3,Delaware County,25583,81532.65385234036,53064.70625899826,68225.19944370042,88527.15168087502,58661.11388952035,652,2445,835,2237,8.130399093147794,-7.153187663682915
Tennessee,47,1400,"Hamblen, Cocke & Grainger Counties",25581,77905.33805031447,44647.37233279541,58143.261250898635,86980.2145621674,51018.04667981591,467,1929,564,1756,6.762831789218561,-3.791876783550291
Maryland,24,700,Cecil County,25549,107629.83543221393,69276.14620988248,93669.82004479817,122205.0460199005,81056.35200329874,752,1517,948,1349,6.575599827781909,-7.671533132412227
Texas,48,1700,East Texas COG,25524,84077.06129597197,54112.89065426207,67096.40676399026,94143.12734550913,60565.52159729354,470,1914,375,2215,-11.79282244162357,3.7219871493496317
Iowa,19,1800,South Central Iowa,25487,75323.37143565583,52647.45274148248,63131.48983391309,82624.26035209521,58331.49328367322,632,1975,539,1930,1.765605995213246,3.6489190567740417
Texas,48,6500,Coastal Bend COG,25452,83019.68587994543,57905.902757078984,69254.98019541921,93597.00238744884,64823.11177347243,440,3073,414,2489,22.945151658022944,1.0215307245010214
West Virginia,54,500,"Randolph, Upshur, Barbour, Lewis, Hardy, Grant, Pendleton & Tucker Counties",25439,67287.64032527106,44612.916344916346,56350.13719512195,75507.93432026688,50437.602123552126,419,1796,642,2246,-17.68937458233421,-8.766067848578954
Arkansas,5,400,"Independence, Cleburne, Van Buren, Sharp, Izard, Stone & Fulton Counties",25427,87800.653125,43332.846462715104,58581.43558627752,96274.97578125,49356.247928616955,737,2247,505,2408,-6.331851968380068,9.124159358162583
Texas,48,6100,Alamo Area COG,25420,95174.24332909784,56857.158940177746,73648.15797979798,105701.92714951292,63609.830746783395,478,2325,610,2207,4.642014162077104,-5.192761605035405
Oregon,41,200,North Central Oregon,25408,77020.6629969419,44769.63595405145,63650.59702720773,91437.29704383282,54275.596092997665,1078,2117,900,1870,9.721347607052897,7.005667506297229
Missouri,29,1600,Franklin County,25361,93946.10043274432,57788.01827340972,76259.36658306001,104663.46393797331,65886.05406295272,397,1818,567,1847,-1.1434880328062773,-6.70320570955404
Virginia,51,51085,Northern Shenandoah Valley Regional Commission,25341,91027.35307423401,53528.67806248746,73228.11903079253,103533.64589759408,63368.228942262664,771,2160,423,2177,-0.6708496113018428,13.732686160767136
Georgia,13,700,Southern Georgia Regional Commission,25296,81819.26326852338,43940.536530491416,57249.485456126786,90464.38334209143,49764.82581409118,335,1823,411,2031,-8.222643896268185,-3.004427577482606
Louisiana,22,1100,Acadiana Regional Development District 2,25239,96183.042888765907,58164.25529301673,71702.60950173812,106302.8558384062,64389.16405427535,393,1874,282,1978,-4.120606997107651,4.397955544989896
Mississippi,28,1700,South Region,25234,75709.27382032668,45952.16487195224,57532.17522726255,83417.10322141561,51166.01093566925,184,1024,348,1347,-12.800190219545058,-6.49916778949037
Georgia,13,2300,Three Rivers Regional Commission,25202,93267.82816128351,52991.17765363128,70789.51020622344,102462.22799240025,60312.29902234637,750,2516,597,2282,9.284977382747401,6.070946750257916
New York,36,100,St. Lawrence County,25140,83905.43478260869,48632.59208429896,65791.025096919,92605.24534161491,54535.577491309385,1112,1677,1107,1640,1.4717581543357199,0.19888623707239458
Georgia,13,3200,Georgia Mountains Regional Commission,25092,91328.0697255059,46632.29538886795,66659.8669950739,102768.21278300941,55338.296833773085,773,1496,532,1382,4.543280726924916,9.604654870078113
Missouri,29,100,Northwest Missouri,25090,71648.50837021359,47225.146920387306,59794.61946285316,79279.12545699441,52985.785570199034,550,1825,805,1841,-0.6377042646472698,-10.163411717815864
Mississippi,28,800,South Delta Region,25083,72442.62616161616,33456.34225516437,49241.05358332053,79723.95191919192,38885.5291332098,607,1935,723,2297,-14.432085476218953,-4.624646174699996
Mississippi,28,300,North Delta Region,25071,85141.01298997266,41107.374747219415,56553.18751236889,92400.29945305378,46612.77249747219,430,1737,625,2067,-13.162618164413066,-7.777910733516812
Tennessee,47,3e3,Madison & Chester Counties,25071,88367.3422755247,45775.50304502532,66809.00420027683,98554.1721634843,53043.496510195706,881,1086,628,1525,-17.510270830840412,10.091340592716685
Texas,48,1800,East Texas COG,25054,79527.40586462045,49481.580727385764,61845.21212121212,89194.71964921897,55640.77612682623,628,1891,711,2090,-7.942843458130438,-3.3128442564061626
Utah,49,3001,Tooele & Box Elder Counties,25022,83159.7607560756,61718.08316633267,78246.49162697804,94686.24428442844,71710.36036358432,767,2334,824,1570,30.533130844856526,-2.27799536407961
Georgia,13,800,Southwest Georgia Regional Commission,25017,88520.36255858837,42849.49954287207,58810.30781414995,98723.3446374414,49356.60282113237,828,2309,942,1998,12.431546548347123,-4.556901307111165
Idaho,16,900,Twin Falls & Cassia Counties,25016,68488.16870064609,48714.57873314678,61649.15459980907,79277.90452261307,56963.925273467314,471,2221,477,1944,11.072913335465302,-0.23984649824112567
